Date,Fiscal_Year,Brand_Model,Metric_Type,Units
2012-12-01,2012-13,DYL Motorcycles,Prod,5441
2012-12-01,2012-13,DYL Motorcycles,Sale,6393
2013-01-01,2012-13,DYL Motorcycles,Prod,4102
2013-01-01,2012-13,DYL Motorcycles,Sale,4416
2013-02-01,2012-13,DYL Motorcycles,Prod,4426
2013-02-01,2012-13,DYL Motorcycles,Sale,4000
2013-03-01,2012-13,DYL Motorcycles,Prod,4669
2013-03-01,2012-13,DYL Motorcycles,Sale,4471
2013-04-01,2012-13,DYL Motorcycles,Prod,4100
2013-04-01,2012-13,DYL Motorcycles,Sale,4158
2013-05-01,2012-13,DYL Motorcycles,Prod,4100
2013-05-01,2012-13,DYL Motorcycles,Sale,4014
2013-06-01,2012-13,DYL Motorcycles,Prod,2558
2013-06-01,2012-13,DYL Motorcycles,Sale,3214
2013-07-01,2013-14,DYL Motorcycles,Prod,3161
2013-07-01,2013-14,DYL Motorcycles,Sale,3436
2013-08-01,2013-14,DYL Motorcycles,Prod,2000
2013-08-01,2013-14,DYL Motorcycles,Sale,1840
2013-09-01,2013-14,DYL Motorcycles,Prod,1250
2013-09-01,2013-14,DYL Motorcycles,Sale,1326
2013-10-01,2013-14,DYL Motorcycles,Prod,1164
2013-10-01,2013-14,DYL Motorcycles,Sale,1128
2013-11-01,2013-14,DYL Motorcycles,Prod,951
2013-11-01,2013-14,DYL Motorcycles,Sale,776
2013-12-01,2013-14,DYL Motorcycles,Prod,383
2013-12-01,2013-14,DYL Motorcycles,Sale,650
2014-01-01,2013-14,DYL Motorcycles,Prod,429
2014-01-01,2013-14,DYL Motorcycles,Sale,436
2014-02-01,2013-14,DYL Motorcycles,Prod,350
2014-02-01,2013-14,DYL Motorcycles,Sale,111
2014-03-01,2013-14,DYL Motorcycles,Prod,191
2014-03-01,2013-14,DYL Motorcycles,Sale,422
2014-04-01,2013-14,DYL Motorcycles,Prod,548
2014-04-01,2013-14,DYL Motorcycles,Sale,594
2014-05-01,2013-14,DYL Motorcycles,Prod,640
2014-05-01,2013-14,DYL Motorcycles,Sale,642
2014-06-01,2013-14,DYL Motorcycles,Prod,775
2014-06-01,2013-14,DYL Motorcycles,Sale,777
2014-07-01,2014-15,DYL Motorcycles,Prod,475
2014-07-01,2014-15,DYL Motorcycles,Sale,491
2014-08-01,2014-15,DYL Motorcycles,Prod,336
2014-08-01,2014-15,DYL Motorcycles,Sale,346
2014-09-01,2014-15,DYL Motorcycles,Prod,803
2014-09-01,2014-15,DYL Motorcycles,Sale,806
2014-10-01,2014-15,DYL Motorcycles,Prod,507
2014-10-01,2014-15,DYL Motorcycles,Sale,509
2014-11-01,2014-15,DYL Motorcycles,Prod,591
2014-11-01,2014-15,DYL Motorcycles,Sale,589
2014-12-01,2014-15,DYL Motorcycles,Prod,257
2014-12-01,2014-15,DYL Motorcycles,Sale,250
2015-01-01,2014-15,DYL Motorcycles,Prod,584
2015-01-01,2014-15,DYL Motorcycles,Sale,572
2015-02-01,2014-15,DYL Motorcycles,Prod,340
2015-02-01,2014-15,DYL Motorcycles,Sale,296
2015-03-01,2014-15,DYL Motorcycles,Prod,745
2015-03-01,2014-15,DYL Motorcycles,Sale,770
2015-04-01,2014-15,DYL Motorcycles,Prod,650
2015-04-01,2014-15,DYL Motorcycles,Sale,664
2015-05-01,2014-15,DYL Motorcycles,Prod,661
2015-05-01,2014-15,DYL Motorcycles,Sale,658
2015-06-01,2014-15,DYL Motorcycles,Prod,1192
2015-06-01,2014-15,DYL Motorcycles,Sale,1221
2015-07-01,2015-16,DYL Motorcycles,Prod,544
2015-07-01,2015-16,DYL Motorcycles,Sale,555
2015-08-01,2015-16,DYL Motorcycles,Prod,877
2015-08-01,2015-16,DYL Motorcycles,Sale,888
2015-09-01,2015-16,DYL Motorcycles,Prod,678
2015-09-01,2015-16,DYL Motorcycles,Sale,660
2015-10-01,2015-16,DYL Motorcycles,Prod,521
2015-10-01,2015-16,DYL Motorcycles,Sale,489
2015-11-01,2015-16,DYL Motorcycles,Prod,493
2015-11-01,2015-16,DYL Motorcycles,Sale,494
2015-12-01,2015-16,DYL Motorcycles,Prod,564
2015-12-01,2015-16,DYL Motorcycles,Sale,612
2016-01-01,2015-16,DYL Motorcycles,Prod,667
2016-01-01,2015-16,DYL Motorcycles,Sale,680
2016-02-01,2015-16,DYL Motorcycles,Prod,742
2016-02-01,2015-16,DYL Motorcycles,Sale,714
2016-03-01,2015-16,DYL Motorcycles,Prod,815
2016-03-01,2015-16,DYL Motorcycles,Sale,807
2016-04-01,2015-16,DYL Motorcycles,Prod,732
2016-04-01,2015-16,DYL Motorcycles,Sale,753
2016-05-01,2015-16,DYL Motorcycles,Prod,651
2016-05-01,2015-16,DYL Motorcycles,Sale,723
2016-06-01,2015-16,DYL Motorcycles,Prod,838
2016-06-01,2015-16,DYL Motorcycles,Sale,808
2016-07-01,2016-17,DYL Motorcycles,Prod,639
2016-07-01,2016-17,DYL Motorcycles,Sale,628
2016-08-01,2016-17,DYL Motorcycles,Prod,1155
2016-08-01,2016-17,DYL Motorcycles,Sale,1157
2016-09-01,2016-17,DYL Motorcycles,Prod,491
2016-09-01,2016-17,DYL Motorcycles,Sale,502
2016-10-01,2016-17,DYL Motorcycles,Prod,652
2016-10-01,2016-17,DYL Motorcycles,Sale,642
2016-11-01,2016-17,DYL Motorcycles,Prod,557
2016-11-01,2016-17,DYL Motorcycles,Sale,547
2016-12-01,2016-17,DYL Motorcycles,Prod,504
2016-12-01,2016-17,DYL Motorcycles,Sale,507
2017-01-01,2016-17,DYL Motorcycles,Prod,704
2017-01-01,2016-17,DYL Motorcycles,Sale,696
2017-02-01,2016-17,DYL Motorcycles,Prod,592
2017-02-01,2016-17,DYL Motorcycles,Sale,585
2017-03-01,2016-17,DYL Motorcycles,Prod,679
2017-03-01,2016-17,DYL Motorcycles,Sale,676
2017-04-01,2016-17,DYL Motorcycles,Prod,486
2017-04-01,2016-17,DYL Motorcycles,Sale,492
2017-05-01,2016-17,DYL Motorcycles,Prod,526
2017-05-01,2016-17,DYL Motorcycles,Sale,540
2017-06-01,2016-17,DYL Motorcycles,Prod,418
2017-06-01,2016-17,DYL Motorcycles,Sale,419
2017-07-01,2017-18,DYL Motorcycles,Prod,659
2017-07-01,2017-18,DYL Motorcycles,Sale,530
2017-08-01,2017-18,DYL Motorcycles,Prod,629
2017-08-01,2017-18,DYL Motorcycles,Sale,749
2017-09-01,2017-18,DYL Motorcycles,Prod,452
2017-09-01,2017-18,DYL Motorcycles,Sale,461
2017-10-01,2017-18,DYL Motorcycles,Prod,531
2017-10-01,2017-18,DYL Motorcycles,Sale,538
2017-11-01,2017-18,DYL Motorcycles,Prod,441
2017-11-01,2017-18,DYL Motorcycles,Sale,421
2017-12-01,2017-18,DYL Motorcycles,Prod,494
2017-12-01,2017-18,DYL Motorcycles,Sale,500
2018-01-01,2017-18,DYL Motorcycles,Prod,507
2018-01-01,2017-18,DYL Motorcycles,Sale,512
2018-02-01,2017-18,DYL Motorcycles,Prod,381
2018-02-01,2017-18,DYL Motorcycles,Sale,383
2018-03-01,2017-18,DYL Motorcycles,Prod,537
2018-03-01,2017-18,DYL Motorcycles,Sale,538
2018-04-01,2017-18,DYL Motorcycles,Prod,493
2018-04-01,2017-18,DYL Motorcycles,Sale,493
2018-05-01,2017-18,DYL Motorcycles,Prod,335
2018-05-01,2017-18,DYL Motorcycles,Sale,335
2018-06-01,2017-18,DYL Motorcycles,Prod,241
2018-06-01,2017-18,DYL Motorcycles,Sale,243
2018-07-01,2018-19,DYL Motorcycles,Prod,624
2018-07-01,2018-19,DYL Motorcycles,Sale,625
2018-08-01,2018-19,DYL Motorcycles,Prod,427
2018-08-01,2018-19,DYL Motorcycles,Sale,422
2018-09-01,2018-19,DYL Motorcycles,Prod,506
2018-09-01,2018-19,DYL Motorcycles,Sale,509
2018-10-01,2018-19,DYL Motorcycles,Prod,453
2018-10-01,2018-19,DYL Motorcycles,Sale,454
2018-11-01,2018-19,DYL Motorcycles,Prod,209
2018-11-01,2018-19,DYL Motorcycles,Sale,209
2018-12-01,2018-19,DYL Motorcycles,Prod,255
2018-12-01,2018-19,DYL Motorcycles,Sale,255
2019-01-01,2018-19,DYL Motorcycles,Prod,287
2019-01-01,2018-19,DYL Motorcycles,Sale,287
2019-02-01,2018-19,DYL Motorcycles,Prod,224
2019-02-01,2018-19,DYL Motorcycles,Sale,224
2019-03-01,2018-19,DYL Motorcycles,Prod,134
2019-03-01,2018-19,DYL Motorcycles,Sale,134
2019-04-01,2018-19,DYL Motorcycles,Prod,120
2019-04-01,2018-19,DYL Motorcycles,Sale,118
2019-05-01,2018-19,DYL Motorcycles,Prod,123
2019-05-01,2018-19,DYL Motorcycles,Sale,123
2019-06-01,2018-19,DYL Motorcycles,Prod,84
2019-06-01,2018-19,DYL Motorcycles,Sale,86
2019-07-01,2019-20,DYL Motorcycles,Prod,149
2019-07-01,2019-20,DYL Motorcycles,Sale,146
2019-08-01,2019-20,DYL Motorcycles,Prod,47
2019-08-01,2019-20,DYL Motorcycles,Sale,47
2019-09-01,2019-20,DYL Motorcycles,Prod,71
2019-09-01,2019-20,DYL Motorcycles,Sale,74
2019-10-01,2019-20,DYL Motorcycles,Prod,99
2019-10-01,2019-20,DYL Motorcycles,Sale,98
2019-11-01,2019-20,DYL Motorcycles,Prod,160
2019-11-01,2019-20,DYL Motorcycles,Sale,122
2019-12-01,2019-20,DYL Motorcycles,Prod,115
2019-12-01,2019-20,DYL Motorcycles,Sale,135
2020-01-01,2019-20,DYL Motorcycles,Prod,100
2020-01-01,2019-20,DYL Motorcycles,Sale,112
2020-02-01,2019-20,DYL Motorcycles,Prod,55
2020-02-01,2019-20,DYL Motorcycles,Sale,63
2020-03-01,2019-20,DYL Motorcycles,Prod,50
2020-03-01,2019-20,DYL Motorcycles,Sale,50
2020-04-01,2019-20,DYL Motorcycles,Prod,0
2020-04-01,2019-20,DYL Motorcycles,Sale,0
2020-05-01,2019-20,DYL Motorcycles,Prod,45
2020-05-01,2019-20,DYL Motorcycles,Sale,45
2020-06-01,2019-20,DYL Motorcycles,Prod,95
2020-06-01,2019-20,DYL Motorcycles,Sale,92
2020-07-01,2020-21,DYL Motorcycles,Prod,0
2020-07-01,2020-21,DYL Motorcycles,Sale,0
2020-08-01,2020-21,DYL Motorcycles,Prod,0
2020-08-01,2020-21,DYL Motorcycles,Sale,0
2020-09-01,2020-21,DYL Motorcycles,Prod,0
2020-09-01,2020-21,DYL Motorcycles,Sale,0
2020-10-01,2020-21,DYL Motorcycles,Prod,0
2020-10-01,2020-21,DYL Motorcycles,Sale,0
2020-11-01,2020-21,DYL Motorcycles,Prod,0
2020-11-01,2020-21,DYL Motorcycles,Sale,0
2020-12-01,2020-21,DYL Motorcycles,Prod,0
2020-12-01,2020-21,DYL Motorcycles,Sale,0
2021-01-01,2020-21,DYL Motorcycles,Prod,0
2021-01-01,2020-21,DYL Motorcycles,Sale,0
2021-02-01,2020-21,DYL Motorcycles,Prod,0
2021-02-01,2020-21,DYL Motorcycles,Sale,0
2021-03-01,2020-21,DYL Motorcycles,Prod,0
2021-03-01,2020-21,DYL Motorcycles,Sale,0
2021-04-01,2020-21,DYL Motorcycles,Prod,0
2021-04-01,2020-21,DYL Motorcycles,Sale,0
2021-05-01,2020-21,DYL Motorcycles,Prod,0
2021-05-01,2020-21,DYL Motorcycles,Sale,0
2021-06-01,2020-21,DYL Motorcycles,Prod,0
2021-06-01,2020-21,DYL Motorcycles,Sale,0
2007-07-01,2007-08,Daihatsu Cuore,Prod,1104
2007-07-01,2007-08,Daihatsu Cuore,Sale,1054
2007-08-01,2007-08,Daihatsu Cuore,Prod,1235
2007-08-01,2007-08,Daihatsu Cuore,Sale,1277
2007-09-01,2007-08,Daihatsu Cuore,Prod,837
2007-09-01,2007-08,Daihatsu Cuore,Sale,841
2007-10-01,2007-08,Daihatsu Cuore,Prod,749
2007-10-01,2007-08,Daihatsu Cuore,Sale,715
2007-11-01,2007-08,Daihatsu Cuore,Prod,960
2007-11-01,2007-08,Daihatsu Cuore,Sale,971
2007-12-01,2007-08,Daihatsu Cuore,Prod,443
2007-12-01,2007-08,Daihatsu Cuore,Sale,380
2008-01-01,2007-08,Daihatsu Cuore,Prod,1422
2008-01-01,2007-08,Daihatsu Cuore,Sale,1314
2008-02-01,2007-08,Daihatsu Cuore,Prod,1106
2008-02-01,2007-08,Daihatsu Cuore,Sale,982
2008-03-01,2007-08,Daihatsu Cuore,Prod,1077
2008-03-01,2007-08,Daihatsu Cuore,Sale,1137
2008-04-01,2007-08,Daihatsu Cuore,Prod,1361
2008-04-01,2007-08,Daihatsu Cuore,Sale,1337
2008-05-01,2007-08,Daihatsu Cuore,Prod,1223
2008-05-01,2007-08,Daihatsu Cuore,Sale,1217
2008-06-01,2007-08,Daihatsu Cuore,Prod,889
2008-06-01,2007-08,Daihatsu Cuore,Sale,979
2008-07-01,2008-09,Daihatsu Cuore,Prod,1032
2008-07-01,2008-09,Daihatsu Cuore,Sale,918
2008-08-01,2008-09,Daihatsu Cuore,Prod,1013
2008-08-01,2008-09,Daihatsu Cuore,Sale,905
2008-09-01,2008-09,Daihatsu Cuore,Prod,718
2008-09-01,2008-09,Daihatsu Cuore,Sale,917
2008-10-01,2008-09,Daihatsu Cuore,Prod,640
2008-10-01,2008-09,Daihatsu Cuore,Sale,604
2008-11-01,2008-09,Daihatsu Cuore,Prod,530
2008-11-01,2008-09,Daihatsu Cuore,Sale,173
2008-12-01,2008-09,Daihatsu Cuore,Prod,70
2008-12-01,2008-09,Daihatsu Cuore,Sale,87
2009-01-01,2008-09,Daihatsu Cuore,Prod,90
2009-01-01,2008-09,Daihatsu Cuore,Sale,285
2009-02-01,2008-09,Daihatsu Cuore,Prod,412
2009-02-01,2008-09,Daihatsu Cuore,Sale,524
2009-03-01,2008-09,Daihatsu Cuore,Prod,488
2009-03-01,2008-09,Daihatsu Cuore,Sale,397
2009-04-01,2008-09,Daihatsu Cuore,Prod,179
2009-04-01,2008-09,Daihatsu Cuore,Sale,320
2009-05-01,2008-09,Daihatsu Cuore,Prod,281
2009-05-01,2008-09,Daihatsu Cuore,Sale,325
2009-06-01,2008-09,Daihatsu Cuore,Prod,350
2009-06-01,2008-09,Daihatsu Cuore,Sale,397
2009-07-01,2009-10,Daihatsu Cuore,Prod,320
2009-07-01,2009-10,Daihatsu Cuore,Sale,331
2009-08-01,2009-10,Daihatsu Cuore,Prod,349
2009-08-01,2009-10,Daihatsu Cuore,Sale,379
2009-09-01,2009-10,Daihatsu Cuore,Prod,327
2009-09-01,2009-10,Daihatsu Cuore,Sale,409
2009-10-01,2009-10,Daihatsu Cuore,Prod,434
2009-10-01,2009-10,Daihatsu Cuore,Sale,425
2009-11-01,2009-10,Daihatsu Cuore,Prod,287
2009-11-01,2009-10,Daihatsu Cuore,Sale,285
2009-12-01,2009-10,Daihatsu Cuore,Prod,217
2009-12-01,2009-10,Daihatsu Cuore,Sale,206
2010-01-01,2009-10,Daihatsu Cuore,Prod,682
2010-01-01,2009-10,Daihatsu Cuore,Sale,643
2010-02-01,2009-10,Daihatsu Cuore,Prod,573
2010-02-01,2009-10,Daihatsu Cuore,Sale,553
2010-03-01,2009-10,Daihatsu Cuore,Prod,469
2010-03-01,2009-10,Daihatsu Cuore,Sale,496
2010-04-01,2009-10,Daihatsu Cuore,Prod,288
2010-04-01,2009-10,Daihatsu Cuore,Sale,327
2010-05-01,2009-10,Daihatsu Cuore,Prod,630
2010-05-01,2009-10,Daihatsu Cuore,Sale,619
2010-06-01,2009-10,Daihatsu Cuore,Prod,569
2010-06-01,2009-10,Daihatsu Cuore,Sale,628
2010-07-01,2010-11,Daihatsu Cuore,Prod,463
2010-07-01,2010-11,Daihatsu Cuore,Sale,421
2010-08-01,2010-11,Daihatsu Cuore,Prod,358
2010-08-01,2010-11,Daihatsu Cuore,Sale,392
2010-09-01,2010-11,Daihatsu Cuore,Prod,333
2010-09-01,2010-11,Daihatsu Cuore,Sale,323
2010-10-01,2010-11,Daihatsu Cuore,Prod,740
2010-10-01,2010-11,Daihatsu Cuore,Sale,757
2010-11-01,2010-11,Daihatsu Cuore,Prod,814
2010-11-01,2010-11,Daihatsu Cuore,Sale,755
2010-12-01,2010-11,Daihatsu Cuore,Prod,343
2010-12-01,2010-11,Daihatsu Cuore,Sale,311
2011-01-01,2010-11,Daihatsu Cuore,Prod,567
2011-01-01,2010-11,Daihatsu Cuore,Sale,545
2011-02-01,2010-11,Daihatsu Cuore,Prod,626
2011-02-01,2010-11,Daihatsu Cuore,Sale,690
2011-03-01,2010-11,Daihatsu Cuore,Prod,428
2011-03-01,2010-11,Daihatsu Cuore,Sale,469
2011-04-01,2010-11,Daihatsu Cuore,Prod,298
2011-04-01,2010-11,Daihatsu Cuore,Sale,312
2011-05-01,2010-11,Daihatsu Cuore,Prod,621
2011-05-01,2010-11,Daihatsu Cuore,Sale,569
2011-06-01,2010-11,Daihatsu Cuore,Prod,689
2011-06-01,2010-11,Daihatsu Cuore,Sale,463
2011-07-01,2011-12,Daihatsu Cuore,Prod,336
2011-07-01,2011-12,Daihatsu Cuore,Sale,458
2011-08-01,2011-12,Daihatsu Cuore,Prod,367
2011-08-01,2011-12,Daihatsu Cuore,Sale,382
2011-09-01,2011-12,Daihatsu Cuore,Prod,452
2011-09-01,2011-12,Daihatsu Cuore,Sale,442
2011-10-01,2011-12,Daihatsu Cuore,Prod,488
2011-10-01,2011-12,Daihatsu Cuore,Sale,250
2011-11-01,2011-12,Daihatsu Cuore,Prod,222
2011-11-01,2011-12,Daihatsu Cuore,Sale,191
2011-12-01,2011-12,Daihatsu Cuore,Prod,195
2011-12-01,2011-12,Daihatsu Cuore,Sale,161
2012-01-01,2011-12,Daihatsu Cuore,Prod,244
2012-01-01,2011-12,Daihatsu Cuore,Sale,361
2012-02-01,2011-12,Daihatsu Cuore,Prod,648
2012-02-01,2011-12,Daihatsu Cuore,Sale,520
2012-03-01,2011-12,Daihatsu Cuore,Prod,656
2012-03-01,2011-12,Daihatsu Cuore,Sale,421
2012-04-01,2011-12,Daihatsu Cuore,Prod,27
2012-04-01,2011-12,Daihatsu Cuore,Sale,313
2012-05-01,2011-12,Daihatsu Cuore,Prod,0
2012-05-01,2011-12,Daihatsu Cuore,Sale,63
2012-06-01,2011-12,Daihatsu Cuore,Prod,0
2012-06-01,2011-12,Daihatsu Cuore,Sale,295
2012-07-01,2012-13,Daihatsu Cuore,Prod,0
2012-07-01,2012-13,Daihatsu Cuore,Sale,59
2012-08-01,2012-13,Daihatsu Cuore,Prod,0
2012-08-01,2012-13,Daihatsu Cuore,Sale,10
2012-09-01,2012-13,Daihatsu Cuore,Prod,0
2012-09-01,2012-13,Daihatsu Cuore,Sale,2
2012-10-01,2012-13,Daihatsu Cuore,Prod,0
2012-10-01,2012-13,Daihatsu Cuore,Sale,0
2012-11-01,2012-13,Daihatsu Cuore,Prod,0
2012-11-01,2012-13,Daihatsu Cuore,Sale,0
2012-12-01,2012-13,Daihatsu Cuore,Prod,0
2012-12-01,2012-13,Daihatsu Cuore,Sale,0
2013-01-01,2012-13,Daihatsu Cuore,Prod,0
2013-01-01,2012-13,Daihatsu Cuore,Sale,0
2013-02-01,2012-13,Daihatsu Cuore,Prod,0
2013-02-01,2012-13,Daihatsu Cuore,Sale,0
2013-03-01,2012-13,Daihatsu Cuore,Prod,0
2013-03-01,2012-13,Daihatsu Cuore,Sale,0
2013-04-01,2012-13,Daihatsu Cuore,Prod,0
2013-04-01,2012-13,Daihatsu Cuore,Sale,0
2013-05-01,2012-13,Daihatsu Cuore,Prod,0
2013-05-01,2012-13,Daihatsu Cuore,Sale,0
2013-06-01,2012-13,Daihatsu Cuore,Prod,0
2013-06-01,2012-13,Daihatsu Cuore,Sale,0
2007-07-01,2007-08,Dong Feng,Prod,0
2007-07-01,2007-08,Dong Feng,Prod,6
2007-07-01,2007-08,Dong Feng,Prod,2
2007-07-01,2007-08,Dong Feng,Sale,0
2007-07-01,2007-08,Dong Feng,Sale,0
2007-07-01,2007-08,Dong Feng,Sale,4
2007-08-01,2007-08,Dong Feng,Prod,0
2007-08-01,2007-08,Dong Feng,Prod,0
2007-08-01,2007-08,Dong Feng,Prod,8
2007-08-01,2007-08,Dong Feng,Sale,0
2007-08-01,2007-08,Dong Feng,Sale,3
2007-08-01,2007-08,Dong Feng,Sale,3
2007-09-01,2007-08,Dong Feng,Prod,0
2007-09-01,2007-08,Dong Feng,Prod,0
2007-09-01,2007-08,Dong Feng,Prod,0
2007-09-01,2007-08,Dong Feng,Sale,0
2007-09-01,2007-08,Dong Feng,Sale,1
2007-09-01,2007-08,Dong Feng,Sale,6
2007-10-01,2007-08,Dong Feng,Prod,0
2007-10-01,2007-08,Dong Feng,Prod,4
2007-10-01,2007-08,Dong Feng,Prod,13
2007-10-01,2007-08,Dong Feng,Sale,0
2007-10-01,2007-08,Dong Feng,Sale,1
2007-10-01,2007-08,Dong Feng,Sale,8
2007-11-01,2007-08,Dong Feng,Prod,0
2007-11-01,2007-08,Dong Feng,Prod,0
2007-11-01,2007-08,Dong Feng,Prod,6
2007-11-01,2007-08,Dong Feng,Sale,0
2007-11-01,2007-08,Dong Feng,Sale,5
2007-11-01,2007-08,Dong Feng,Sale,12
2007-12-01,2007-08,Dong Feng,Prod,0
2007-12-01,2007-08,Dong Feng,Prod,0
2007-12-01,2007-08,Dong Feng,Prod,14
2007-12-01,2007-08,Dong Feng,Sale,0
2007-12-01,2007-08,Dong Feng,Sale,1
2007-12-01,2007-08,Dong Feng,Sale,14
2008-01-01,2007-08,Dong Feng,Prod,0
2008-01-01,2007-08,Dong Feng,Prod,0
2008-01-01,2007-08,Dong Feng,Prod,20
2008-01-01,2007-08,Dong Feng,Sale,0
2008-01-01,2007-08,Dong Feng,Sale,4
2008-01-01,2007-08,Dong Feng,Sale,14
2008-02-01,2007-08,Dong Feng,Prod,0
2008-02-01,2007-08,Dong Feng,Prod,0
2008-02-01,2007-08,Dong Feng,Prod,12
2008-02-01,2007-08,Dong Feng,Sale,0
2008-02-01,2007-08,Dong Feng,Sale,3
2008-02-01,2007-08,Dong Feng,Sale,4
2008-03-01,2007-08,Dong Feng,Prod,0
2008-03-01,2007-08,Dong Feng,Prod,0
2008-03-01,2007-08,Dong Feng,Prod,5
2008-03-01,2007-08,Dong Feng,Sale,0
2008-03-01,2007-08,Dong Feng,Sale,0
2008-03-01,2007-08,Dong Feng,Sale,5
2008-04-01,2007-08,Dong Feng,Prod,0
2008-04-01,2007-08,Dong Feng,Prod,2
2008-04-01,2007-08,Dong Feng,Prod,4
2008-04-01,2007-08,Dong Feng,Sale,0
2008-04-01,2007-08,Dong Feng,Sale,0
2008-04-01,2007-08,Dong Feng,Sale,19
2008-05-01,2007-08,Dong Feng,Prod,0
2008-05-01,2007-08,Dong Feng,Prod,0
2008-05-01,2007-08,Dong Feng,Prod,0
2008-05-01,2007-08,Dong Feng,Sale,0
2008-05-01,2007-08,Dong Feng,Sale,0
2008-05-01,2007-08,Dong Feng,Sale,4
2008-06-01,2007-08,Dong Feng,Prod,0
2008-06-01,2007-08,Dong Feng,Prod,3
2008-06-01,2007-08,Dong Feng,Prod,10
2008-06-01,2007-08,Dong Feng,Sale,0
2008-06-01,2007-08,Dong Feng,Sale,0
2008-06-01,2007-08,Dong Feng,Sale,7
2008-07-01,2008-09,Dong Feng,Prod,0
2008-07-01,2008-09,Dong Feng,Prod,0
2008-07-01,2008-09,Dong Feng,Prod,0
2008-07-01,2008-09,Dong Feng,Sale,0
2008-07-01,2008-09,Dong Feng,Sale,0
2008-07-01,2008-09,Dong Feng,Sale,7
2008-08-01,2008-09,Dong Feng,Prod,0
2008-08-01,2008-09,Dong Feng,Prod,0
2008-08-01,2008-09,Dong Feng,Prod,5
2008-08-01,2008-09,Dong Feng,Sale,0
2008-08-01,2008-09,Dong Feng,Sale,0
2008-08-01,2008-09,Dong Feng,Sale,3
2008-09-01,2008-09,Dong Feng,Prod,0
2008-09-01,2008-09,Dong Feng,Prod,0
2008-09-01,2008-09,Dong Feng,Prod,0
2008-09-01,2008-09,Dong Feng,Sale,0
2008-09-01,2008-09,Dong Feng,Sale,0
2008-09-01,2008-09,Dong Feng,Sale,6
2008-10-01,2008-09,Dong Feng,Prod,0
2008-10-01,2008-09,Dong Feng,Prod,0
2008-10-01,2008-09,Dong Feng,Prod,5
2008-10-01,2008-09,Dong Feng,Sale,0
2008-10-01,2008-09,Dong Feng,Sale,0
2008-10-01,2008-09,Dong Feng,Sale,1
2008-11-01,2008-09,Dong Feng,Prod,0
2008-11-01,2008-09,Dong Feng,Prod,0
2008-11-01,2008-09,Dong Feng,Prod,6
2008-11-01,2008-09,Dong Feng,Sale,0
2008-11-01,2008-09,Dong Feng,Sale,0
2008-11-01,2008-09,Dong Feng,Sale,3
2008-12-01,2008-09,Dong Feng,Prod,0
2008-12-01,2008-09,Dong Feng,Prod,0
2008-12-01,2008-09,Dong Feng,Prod,9
2008-12-01,2008-09,Dong Feng,Sale,0
2008-12-01,2008-09,Dong Feng,Sale,0
2008-12-01,2008-09,Dong Feng,Sale,1
2009-01-01,2008-09,Dong Feng,Prod,0
2009-01-01,2008-09,Dong Feng,Prod,0
2009-01-01,2008-09,Dong Feng,Prod,7
2009-01-01,2008-09,Dong Feng,Sale,1
2009-01-01,2008-09,Dong Feng,Sale,0
2009-01-01,2008-09,Dong Feng,Sale,6
2009-02-01,2008-09,Dong Feng,Prod,0
2009-02-01,2008-09,Dong Feng,Prod,1
2009-02-01,2008-09,Dong Feng,Prod,6
2009-02-01,2008-09,Dong Feng,Sale,0
2009-02-01,2008-09,Dong Feng,Sale,5
2009-02-01,2008-09,Dong Feng,Sale,2
2009-03-01,2008-09,Dong Feng,Prod,0
2009-03-01,2008-09,Dong Feng,Prod,5
2009-03-01,2008-09,Dong Feng,Prod,0
2009-03-01,2008-09,Dong Feng,Sale,1
2009-03-01,2008-09,Dong Feng,Sale,0
2009-03-01,2008-09,Dong Feng,Sale,3
2009-04-01,2008-09,Dong Feng,Prod,0
2009-04-01,2008-09,Dong Feng,Prod,0
2009-04-01,2008-09,Dong Feng,Prod,4
2009-04-01,2008-09,Dong Feng,Sale,0
2009-04-01,2008-09,Dong Feng,Sale,0
2009-04-01,2008-09,Dong Feng,Sale,1
2009-05-01,2008-09,Dong Feng,Prod,3
2009-05-01,2008-09,Dong Feng,Prod,0
2009-05-01,2008-09,Dong Feng,Prod,0
2009-05-01,2008-09,Dong Feng,Sale,2
2009-05-01,2008-09,Dong Feng,Sale,3
2009-05-01,2008-09,Dong Feng,Sale,5
2009-06-01,2008-09,Dong Feng,Prod,0
2009-06-01,2008-09,Dong Feng,Prod,0
2009-06-01,2008-09,Dong Feng,Prod,0
2009-06-01,2008-09,Dong Feng,Sale,0
2009-06-01,2008-09,Dong Feng,Sale,0
2009-06-01,2008-09,Dong Feng,Sale,0
2009-07-01,2009-10,Dong Feng,Prod,0
2009-07-01,2009-10,Dong Feng,Prod,0
2009-07-01,2009-10,Dong Feng,Prod,0
2009-07-01,2009-10,Dong Feng,Sale,0
2009-07-01,2009-10,Dong Feng,Sale,2
2009-07-01,2009-10,Dong Feng,Sale,2
2009-08-01,2009-10,Dong Feng,Prod,0
2009-08-01,2009-10,Dong Feng,Prod,0
2009-08-01,2009-10,Dong Feng,Prod,0
2009-08-01,2009-10,Dong Feng,Sale,0
2009-08-01,2009-10,Dong Feng,Sale,0
2009-08-01,2009-10,Dong Feng,Sale,1
2009-09-01,2009-10,Dong Feng,Prod,0
2009-09-01,2009-10,Dong Feng,Prod,0
2009-09-01,2009-10,Dong Feng,Prod,0
